Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
4184155,GHED_CHEGDP_SHA2011,COUNTRY,SLV,AMR,Americas,YEAR,2007,,,,,,,,,8.48,8.47836,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
4185136,GHED_CHEGDP_SHA2011,COUNTRY,FSM,WPR,Western Pacific,YEAR,2003,,,,,,,,,9.73,9.73037,,,,2024-12-10T14:55:59Z,2003,2003-01-01,2003-12-31
4185318,GHED_CHEGDP_SHA2011,COUNTRY,MDA,EUR,Europe,YEAR,2007,,,,,,,,,11.02,11.02067,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
4185425,GHED_CHEGDP_SHA2011,COUNTRY,MLT,EUR,Europe,YEAR,2015,,,,,,,,,8.9,8.8976,,,,2024-12-10T14:55:59Z,2015,2015-01-01,2015-12-31
4186502,GHED_CHEGDP_SHA2011,COUNTRY,SVK,EUR,Europe,YEAR,2006,,,,,,,,,6.85,6.85077,,,,2024-12-10T14:55:59Z,2006,2006-01-01,2006-12-31
4188287,GHED_CHEGDP_SHA2011,COUNTRY,LBN,EMR,Eastern Mediterranean,YEAR,2019,,,,,,,,,8.69,8.69368,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
4190750,GHED_CHEGDP_SHA2011,COUNTRY,PRT,EUR,Europe,YEAR,2014,,,,,,,,,9.34,9.34288,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
4192037,GHED_CHEGDP_SHA2011,COUNTRY,CHE,EUR,Europe,YEAR,2008,,,,,,,,,9.53,9.53168,,,,2024-12-10T14:55:59Z,2008,2008-01-01,2008-12-31
4193826,GHED_CHEGDP_SHA2011,COUNTRY,NZL,WPR,Western Pacific,YEAR,2011,,,,,,,,,9.52,9.51987,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
4194208,GHED_CHEGDP_SHA2011,WORLDBANKINCOMEGROUP,WB_UMI,,,YEAR,2022,,,,,,,,,7.10,7.10025,,,,2025-04-04T08:07:24Z,2022,2022-01-01,2022-12-31
4194359,GHED_CHEGDP_SHA2011,COUNTRY,NLD,EUR,Europe,YEAR,2008,,,,,,,,,9.28,9.2766,,,,2024-12-10T14:55:59Z,2008,2008-01-01,2008-12-31
4199258,GHED_CHEGDP_SHA2011,COUNTRY,ZAF,AFR,Africa,YEAR,2009,,,,,,,,,7.65,7.64941,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
4199440,GHED_CHEGDP_SHA2011,COUNTRY,BWA,AFR,Africa,YEAR,2014,,,,,,,,,5.88,5.88041,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
4200536,GHED_CHEGDP_SHA2011,COUNTRY,HTI,AMR,Americas,YEAR,2009,,,,,,,,,3.5,3.50277,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
4206611,GHED_CHEGDP_SHA2011,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2004,,,,,,,,,4.05,4.0463,,,,2024-12-10T14:55:59Z,2004,2004-01-01,2004-12-31
4208146,GHED_CHEGDP_SHA2011,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,3.9,3.8958,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
4211828,GHED_CHEGDP_SHA2011,COUNTRY,JAM,AMR,Americas,YEAR,2003,,,,,,,,,4.22,4.22014,,,,2024-12-10T14:55:59Z,2003,2003-01-01,2003-12-31
4213400,GHED_CHEGDP_SHA2011,COUNTRY,ARG,AMR,Americas,YEAR,2020,,,,,,,,,10.45,10.45031,,,,2024-12-10T14:55:59Z,2020,2020-01-01,2020-12-31
4215310,GHED_CHEGDP_SHA2011,COUNTRY,AUT,EUR,Europe,YEAR,2013,,,,,,,,,10.29,10.28575,,,,2024-12-10T14:55:59Z,2013,2013-01-01,2013-12-31
4216119,GHED_CHEGDP_SHA2011,COUNTRY,EGY,EMR,Eastern Mediterranean,YEAR,2018,,,,,,,,,4.75,4.74893,,,,2024-12-10T14:55:59Z,2018,2018-01-01,2018-12-31
4216661,GHED_CHEGDP_SHA2011,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2021,,,,,,,,,3.71,3.70635,,,,2024-12-10T14:55:59Z,2021,2021-01-01,2021-12-31
4222285,GHED_CHEGDP_SHA2011,COUNTRY,OMN,EMR,Eastern Mediterranean,YEAR,2021,,,,,,,,,4.37,4.37028,,,,2024-12-10T14:55:59Z,2021,2021-01-01,2021-12-31
