Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
8851828,GHED_EXTCHE_SHA2011,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2012,,,,,,,,,0,0,,,,2024-12-10T14:55:59Z,2012,2012-01-01,2012-12-31
8854277,GHED_EXTCHE_SHA2011,COUNTRY,SGP,WPR,Western Pacific,YEAR,2005,,,,,,,,,0,0,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
8856699,GHED_EXTCHE_SHA2011,COUNTRY,ERI,AFR,Africa,YEAR,2000,,,,,,,,,0.64,0.64058,,,,2024-12-10T14:55:59Z,2000,2000-01-01,2000-12-31
8857991,GHED_EXTCHE_SHA2011,COUNTRY,MKD,EUR,Europe,YEAR,2003,,,,,,,,,0.9,0.90477,,,,2024-12-10T14:55:59Z,2003,2003-01-01,2003-12-31
8859564,GHED_EXTCHE_SHA2011,COUNTRY,GBR,EUR,Europe,YEAR,2018,,,,,,,,,0.01,0.01191,,,,2024-12-10T14:55:59Z,2018,2018-01-01,2018-12-31
8860386,GHED_EXTCHE_SHA2011,COUNTRY,MEX,AMR,Americas,YEAR,2017,,,,,,,,,,,,,,2024-12-10T14:55:59Z,2017,2017-01-01,2017-12-31
8861845,GHED_EXTCHE_SHA2011,COUNTRY,CAF,AFR,Africa,YEAR,2021,,,,,,,,,35.79,35.78598,,,,2024-12-10T14:55:59Z,2021,2021-01-01,2021-12-31
8863113,GHED_EXTCHE_SHA2011,COUNTRY,MCO,EUR,Europe,YEAR,2000,,,,,,,,,,,,,,2024-12-10T14:55:59Z,2000,2000-01-01,2000-12-31
8864243,GHED_EXTCHE_SHA2011,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2001,,,,,,,,,0.72,0.71974,,,,2024-12-10T14:55:59Z,2001,2001-01-01,2001-12-31
8867580,GHED_EXTCHE_SHA2011,COUNTRY,GBR,EUR,Europe,YEAR,2019,,,,,,,,,0.01,0.01121,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
8868368,GHED_EXTCHE_SHA2011,COUNTRY,UKR,EUR,Europe,YEAR,2011,,,,,,,,,0.43,0.42777,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
8870018,GHED_EXTCHE_SHA2011,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2018,,,,,,,,,5.83,5.83105,,,,2024-12-10T14:55:59Z,2018,2018-01-01,2018-12-31
8873832,GHED_EXTCHE_SHA2011,REGION,EUR,,,YEAR,2004,,,,,,,,,1.57,1.57225,,,,2024-12-10T14:55:59Z,2004,2004-01-01,2004-12-31
8874783,GHED_EXTCHE_SHA2011,COUNTRY,COG,AFR,Africa,YEAR,2007,,,,,,,,,18.39,18.39298,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
8874860,GHED_EXTCHE_SHA2011,COUNTRY,COL,AMR,Americas,YEAR,2000,,,,,,,,,0.02,0.01743,,,,2024-12-10T14:55:59Z,2000,2000-01-01,2000-12-31
8874873,GHED_EXTCHE_SHA2011,COUNTRY,THA,SEAR,South-East Asia,YEAR,2008,,,,,,,,,0.13,0.12967,,,,2024-12-10T14:55:59Z,2008,2008-01-01,2008-12-31
8875381,GHED_EXTCHE_SHA2011,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2013,,,,,,,,,13.09,13.09074,,,,2024-12-10T14:55:59Z,2013,2013-01-01,2013-12-31
8877678,GHED_EXTCHE_SHA2011,COUNTRY,LUX,EUR,Europe,YEAR,2014,,,,,,,,,1.4,1.39741,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
8882010,GHED_EXTCHE_SHA2011,COUNTRY,TUN,EMR,Eastern Mediterranean,YEAR,2003,,,,,,,,,0.07,0.07251,,,,2024-12-10T14:55:59Z,2003,2003-01-01,2003-12-31
8882810,GHED_EXTCHE_SHA2011,COUNTRY,LSO,AFR,Africa,YEAR,2020,,,,,,,,,36.97,36.97487,,,,2024-12-10T14:55:59Z,2020,2020-01-01,2020-12-31
8883221,GHED_EXTCHE_SHA2011,COUNTRY,GUY,AMR,Americas,YEAR,2019,,,,,,,,,2.71,2.70703,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
8883956,GHED_EXTCHE_SHA2011,COUNTRY,NAM,AFR,Africa,YEAR,2015,,,,,,,,,5.71,5.71119,,,,2024-12-10T14:55:59Z,2015,2015-01-01,2015-12-31
