Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
5020005,GHED_CHE_pc_US_SHA2011,COUNTRY,LTU,EUR,Europe,YEAR,2019,,,,,,,,,1369.98,1369.97949,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
5020458,GHED_CHE_pc_US_SHA2011,COUNTRY,BWA,AFR,Africa,YEAR,2008,,,,,,,,,324.54,324.54285,,,,2024-12-10T14:55:59Z,2008,2008-01-01,2008-12-31
5024029,GHED_CHE_pc_US_SHA2011,COUNTRY,MWI,AFR,Africa,YEAR,2019,,,,,,,,,36.92,36.91519,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
5032745,GHED_CHE_pc_US_SHA2011,COUNTRY,MWI,AFR,Africa,YEAR,2015,,,,,,,,,34.97,34.97311,,,,2024-12-10T14:55:59Z,2015,2015-01-01,2015-12-31
5033192,GHED_CHE_pc_US_SHA2011,WORLDBANKINCOMEGROUP,WB_UMI,,,YEAR,2002,,,,,,,,,159.03,159.03079,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
5033596,GHED_CHE_pc_US_SHA2011,COUNTRY,MYS,WPR,Western Pacific,YEAR,2010,,,,,,,,,285.64,285.64264,,,,2024-12-10T14:55:59Z,2010,2010-01-01,2010-12-31
5036253,GHED_CHE_pc_US_SHA2011,COUNTRY,CHL,AMR,Americas,YEAR,2007,,,,,,,,,643.06,643.05963,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
5040753,GHED_CHE_pc_US_SHA2011,COUNTRY,VUT,WPR,Western Pacific,YEAR,2014,,,,,,,,,108.22,108.22322,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
5041279,GHED_CHE_pc_US_SHA2011,COUNTRY,CUB,AMR,Americas,YEAR,2016,,,,,,,,,990.92,990.92346,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
5043843,GHED_CHE_pc_US_SHA2011,COUNTRY,KOR,WPR,Western Pacific,YEAR,2004,,,,,,,,,765.11,765.10858,,,,2024-12-10T14:55:59Z,2004,2004-01-01,2004-12-31
5045031,GHED_CHE_pc_US_SHA2011,COUNTRY,SLE,AFR,Africa,YEAR,2015,,,,,,,,,118.66,118.66024,,,,2024-12-10T14:55:59Z,2015,2015-01-01,2015-12-31
5048062,GHED_CHE_pc_US_SHA2011,COUNTRY,SVK,EUR,Europe,YEAR,2001,,,,,,,,,212.22,212.22208,,,,2024-12-10T14:55:59Z,2001,2001-01-01,2001-12-31
5051855,GHED_CHE_pc_US_SHA2011,COUNTRY,GBR,EUR,Europe,YEAR,2009,,,,,,,,,3829.68,3829.68286,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
5061044,GHED_CHE_pc_US_SHA2011,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2001,,,,,,,,,56.55,56.55396,,,,2024-12-10T14:55:59Z,2001,2001-01-01,2001-12-31
5064785,GHED_CHE_pc_US_SHA2011,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2021,,,,,,,,,233.75,233.74672,,,,2024-12-10T14:55:59Z,2021,2021-01-01,2021-12-31
5065918,GHED_CHE_pc_US_SHA2011,COUNTRY,KHM,WPR,Western Pacific,YEAR,2008,,,,,,,,,48.62,48.62423,,,,2024-12-10T14:55:59Z,2008,2008-01-01,2008-12-31
5067103,GHED_CHE_pc_US_SHA2011,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2022,,,,,,,,,1110.68,1110.6759,,,,2024-12-10T14:55:59Z,2022,2022-01-01,2022-12-31
5069942,GHED_CHE_pc_US_SHA2011,COUNTRY,TJK,EUR,Europe,YEAR,2006,,,,,,,,,20.04,20.04486,,,,2024-12-10T14:55:59Z,2006,2006-01-01,2006-12-31
5071655,GHED_CHE_pc_US_SHA2011,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2022,,,,,,,,,61.09,61.09238,,,,2024-12-10T14:55:59Z,2022,2022-01-01,2022-12-31
5072578,GHED_CHE_pc_US_SHA2011,WORLDBANKINCOMEGROUP,WB_UMI,,,YEAR,2011,,,,,,,,,413.89,413.88547,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
5072828,GHED_CHE_pc_US_SHA2011,REGION,EMR,,,YEAR,2006,,,,,,,,,314.16,314.16393,,,,2024-12-10T14:55:59Z,2006,2006-01-01,2006-12-31
5073041,GHED_CHE_pc_US_SHA2011,COUNTRY,BLR,EUR,Europe,YEAR,2010,,,,,,,,,341.14,341.138,,,,2024-12-10T14:55:59Z,2010,2010-01-01,2010-12-31
5077231,GHED_CHE_pc_US_SHA2011,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2011,,,,,,,,,34.15,34.14775,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
