Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
7363372,GHED_GGHE-DCHE_SHA2011,COUNTRY,GNB,AFR,Africa,YEAR,2001,,,,,,,,,10.62,10.62325,,,,2024-12-10T14:55:59Z,2001,2001-01-01,2001-12-31
7365888,GHED_GGHE-DCHE_SHA2011,WORLDBANKINCOMEGROUP,WB_UMI,,,YEAR,2022,,,,,,,,,56.74,56.74071,,,,2025-04-04T08:07:24Z,2022,2022-01-01,2022-12-31
7370091,GHED_GGHE-DCHE_SHA2011,COUNTRY,BLR,EUR,Europe,YEAR,2005,,,,,,,,,74.5,74.49913,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
7371038,GHED_GGHE-DCHE_SHA2011,COUNTRY,HTI,AMR,Americas,YEAR,2008,,,,,,,,,22.15,22.15389,,,,2024-12-10T14:55:59Z,2008,2008-01-01,2008-12-31
7372534,GHED_GGHE-DCHE_SHA2011,COUNTRY,TUR,EUR,Europe,YEAR,2022,,,,,,,,,75.16,75.15868,,,,2024-12-10T14:55:59Z,2022,2022-01-01,2022-12-31
7374403,GHED_GGHE-DCHE_SHA2011,COUNTRY,SYR,EMR,Eastern Mediterranean,YEAR,2015,,,,,,,,,50.59,50.58874,,,,2024-12-10T14:55:59Z,2015,2015-01-01,2015-12-31
7375015,GHED_GGHE-DCHE_SHA2011,COUNTRY,VNM,WPR,Western Pacific,YEAR,2000,,,,,,,,,41.06,41.0644,,,,2024-12-10T14:55:59Z,2000,2000-01-01,2000-12-31
7375965,GHED_GGHE-DCHE_SHA2011,COUNTRY,GRC,EUR,Europe,YEAR,2014,,,,,,,,,56.87,56.87366,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
7378576,GHED_GGHE-DCHE_SHA2011,COUNTRY,ARM,EUR,Europe,YEAR,2014,,,,,,,,,14.79,14.79111,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
7380506,GHED_GGHE-DCHE_SHA2011,COUNTRY,DOM,AMR,Americas,YEAR,2016,,,,,,,,,58.22,58.2233,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
7381477,GHED_GGHE-DCHE_SHA2011,COUNTRY,MHL,WPR,Western Pacific,YEAR,2022,,,,,,,,,37.64,37.63563,,,,2024-12-10T14:55:59Z,2022,2022-01-01,2022-12-31
7382254,GHED_GGHE-DCHE_SHA2011,COUNTRY,BWA,AFR,Africa,YEAR,2007,,,,,,,,,56.69,56.68533,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
7382961,GHED_GGHE-DCHE_SHA2011,COUNTRY,IRQ,EMR,Eastern Mediterranean,YEAR,2007,,,,,,,,,63.38,63.38371,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
7384654,GHED_GGHE-DCHE_SHA2011,COUNTRY,CHL,AMR,Americas,YEAR,2010,,,,,,,,,47.1,47.1045,,,,2024-12-10T14:55:59Z,2010,2010-01-01,2010-12-31
7386827,GHED_GGHE-DCHE_SHA2011,COUNTRY,ARM,EUR,Europe,YEAR,2022,,,,,,,,,17.22,17.2188,,,,2024-12-10T14:55:59Z,2022,2022-01-01,2022-12-31
7388441,GHED_GGHE-DCHE_SHA2011,COUNTRY,IND,SEAR,South-East Asia,YEAR,2016,,,,,,,,,26.84,26.83841,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
7391363,GHED_GGHE-DCHE_SHA2011,COUNTRY,TUN,EMR,Eastern Mediterranean,YEAR,2020,,,,,,,,,61.13,61.13414,,,,2024-12-10T14:55:59Z,2020,2020-01-01,2020-12-31
7391870,GHED_GGHE-DCHE_SHA2011,COUNTRY,HTI,AMR,Americas,YEAR,2019,,,,,,,,,10.42,10.41802,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
7394790,GHED_GGHE-DCHE_SHA2011,COUNTRY,SWE,EUR,Europe,YEAR,2001,,,,,,,,,82.15,82.15295,,,,2024-12-10T14:55:59Z,2001,2001-01-01,2001-12-31
7397140,GHED_GGHE-DCHE_SHA2011,COUNTRY,DNK,EUR,Europe,YEAR,2004,,,,,,,,,83.55,83.54908,,,,2024-12-10T14:55:59Z,2004,2004-01-01,2004-12-31
7399238,GHED_GGHE-DCHE_SHA2011,COUNTRY,QAT,EMR,Eastern Mediterranean,YEAR,2003,,,,,,,,,75.02,75.02135,,,,2024-12-10T14:55:59Z,2003,2003-01-01,2003-12-31
7399248,GHED_GGHE-DCHE_SHA2011,COUNTRY,VUT,WPR,Western Pacific,YEAR,2003,,,,,,,,,71,70.99657,,,,2024-12-10T14:55:59Z,2003,2003-01-01,2003-12-31
7402118,GHED_GGHE-DCHE_SHA2011,COUNTRY,KAZ,EUR,Europe,YEAR,2021,,,,,,,,,65.33,65.33067,,,,2024-12-10T14:55:59Z,2021,2021-01-01,2021-12-31
7403125,GHED_GGHE-DCHE_SHA2011,COUNTRY,GIN,AFR,Africa,YEAR,2019,,,,,,,,,22.52,22.52399,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
7403300,GHED_GGHE-DCHE_SHA2011,COUNTRY,BRB,AMR,Americas,YEAR,2002,,,,,,,,,53.52,53.51587,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
7408061,GHED_GGHE-DCHE_SHA2011,COUNTRY,SRB,EUR,Europe,YEAR,2001,,,,,,,,,66.83,66.83295,,,,2024-12-10T14:55:59Z,2001,2001-01-01,2001-12-31
7411142,GHED_GGHE-DCHE_SHA2011,COUNTRY,BRA,AMR,Americas,YEAR,2004,,,,,,,,,42.67,42.67027,,,,2024-12-10T14:55:59Z,2004,2004-01-01,2004-12-31
7415089,GHED_GGHE-DCHE_SHA2011,COUNTRY,LCA,AMR,Americas,YEAR,2019,,,,,,,,,49.66,49.65975,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
7415221,GHED_GGHE-DCHE_SHA2011,COUNTRY,AZE,EUR,Europe,YEAR,2021,,,,,,,,,31.62,31.61756,,,,2024-12-10T14:55:59Z,2021,2021-01-01,2021-12-31
7416360,GHED_GGHE-DCHE_SHA2011,COUNTRY,AUS,WPR,Western Pacific,YEAR,2005,,,,,,,,,71.84,71.83749,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
7417924,GHED_GGHE-DCHE_SHA2011,COUNTRY,BLR,EUR,Europe,YEAR,2007,,,,,,,,,70.19,70.18518,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
7421750,GHED_GGHE-DCHE_SHA2011,COUNTRY,TUN,EMR,Eastern Mediterranean,YEAR,2014,,,,,,,,,58.13,58.13361,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
7422723,GHED_GGHE-DCHE_SHA2011,COUNTRY,LBR,AFR,Africa,YEAR,2019,,,,,,,,,16.18,16.17848,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
7426083,GHED_GGHE-DCHE_SHA2011,COUNTRY,HRV,EUR,Europe,YEAR,2001,,,,,,,,,82.2,82.19973,,,,2024-12-10T14:55:59Z,2001,2001-01-01,2001-12-31
