Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
7044651,GHED_PVT-DCHE_SHA2011,COUNTRY,ISL,EUR,Europe,YEAR,2004,,,,,,,,,19.05,19.05083,,,,2024-12-10T14:55:59Z,2004,2004-01-01,2004-12-31
7052018,GHED_PVT-DCHE_SHA2011,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2010,,,,,,,,,34.8,34.79982,,,,2024-12-10T14:55:59Z,2010,2010-01-01,2010-12-31
7097765,GHED_PVT-DCHE_SHA2011,COUNTRY,SYC,AFR,Africa,YEAR,2018,,,,,,,,,26.81,26.81494,,,,2024-12-10T14:55:59Z,2018,2018-01-01,2018-12-31
7104557,GHED_PVT-DCHE_SHA2011,COUNTRY,COK,WPR,Western Pacific,YEAR,2002,,,,,,,,,8.27,8.26622,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
7104969,GHED_PVT-DCHE_SHA2011,COUNTRY,MKD,EUR,Europe,YEAR,2017,,,,,,,,,41.52,41.52416,,,,2024-12-10T14:55:59Z,2017,2017-01-01,2017-12-31
7111447,GHED_PVT-DCHE_SHA2011,REGION,WPR,,,YEAR,2000,,,,,,,,,26.79,26.78585,,,,2024-12-10T14:55:59Z,2000,2000-01-01,2000-12-31
7124623,GHED_PVT-DCHE_SHA2011,COUNTRY,GEO,EUR,Europe,YEAR,2002,,,,,,,,,77.8,77.79633,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
7130690,GHED_PVT-DCHE_SHA2011,COUNTRY,MNE,EUR,Europe,YEAR,2011,,,,,,,,,39.03,39.02814,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
7144634,GHED_PVT-DCHE_SHA2011,COUNTRY,CAN,AMR,Americas,YEAR,2004,,,,,,,,,26.94,26.93806,,,,2024-12-10T14:55:59Z,2004,2004-01-01,2004-12-31
7151176,GHED_PVT-DCHE_SHA2011,COUNTRY,KEN,AFR,Africa,YEAR,2003,,,,,,,,,55.34,55.34002,,,,2024-12-10T14:55:59Z,2003,2003-01-01,2003-12-31
7164090,GHED_PVT-DCHE_SHA2011,COUNTRY,DZA,AFR,Africa,YEAR,2002,,,,,,,,,24.68,24.67682,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
7177785,GHED_PVT-DCHE_SHA2011,COUNTRY,TUV,WPR,Western Pacific,YEAR,2018,,,,,,,,,0.42,0.42413,,,,2024-12-10T14:55:59Z,2018,2018-01-01,2018-12-31
7184182,GHED_PVT-DCHE_SHA2011,COUNTRY,CHN,WPR,Western Pacific,YEAR,2007,,,,,,,,,60.79,60.79319,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
7210251,GHED_PVT-DCHE_SHA2011,COUNTRY,COG,AFR,Africa,YEAR,2005,,,,,,,,,53.53,53.52738,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
7223329,GHED_PVT-DCHE_SHA2011,COUNTRY,COL,AMR,Americas,YEAR,2006,,,,,,,,,27.2,27.20347,,,,2024-12-10T14:55:59Z,2006,2006-01-01,2006-12-31
7223336,GHED_PVT-DCHE_SHA2011,COUNTRY,SVK,EUR,Europe,YEAR,2018,,,,,,,,,20.78,20.78489,,,,2024-12-10T14:55:59Z,2018,2018-01-01,2018-12-31
7223723,GHED_PVT-DCHE_SHA2011,COUNTRY,IRQ,EMR,Eastern Mediterranean,YEAR,2022,,,,,,,,,47.83,47.83436,,,,2024-12-10T14:55:59Z,2022,2022-01-01,2022-12-31
7223962,GHED_PVT-DCHE_SHA2011,COUNTRY,DNK,EUR,Europe,YEAR,2002,,,,,,,,,16.19,16.19422,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
7230272,GHED_PVT-DCHE_SHA2011,COUNTRY,BFA,AFR,Africa,YEAR,2011,,,,,,,,,38.42,38.41626,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
7230619,GHED_PVT-DCHE_SHA2011,COUNTRY,PLW,WPR,Western Pacific,YEAR,2008,,,,,,,,,33.4,33.40139,,,,2024-12-10T14:55:59Z,2008,2008-01-01,2008-12-31
7231243,GHED_PVT-DCHE_SHA2011,COUNTRY,SRB,EUR,Europe,YEAR,2005,,,,,,,,,33.76,33.76431,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
7236996,GHED_PVT-DCHE_SHA2011,COUNTRY,HND,AMR,Americas,YEAR,2010,,,,,,,,,50.1,50.10341,,,,2024-12-10T14:55:59Z,2010,2010-01-01,2010-12-31
7244311,GHED_PVT-DCHE_SHA2011,COUNTRY,VUT,WPR,Western Pacific,YEAR,2004,,,,,,,,,12.87,12.86926,,,,2024-12-10T14:55:59Z,2004,2004-01-01,2004-12-31
7257277,GHED_PVT-DCHE_SHA2011,COUNTRY,BWA,AFR,Africa,YEAR,2016,,,,,,,,,27.81,27.8121,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
7263587,GHED_PVT-DCHE_SHA2011,COUNTRY,VUT,WPR,Western Pacific,YEAR,2005,,,,,,,,,13.4,13.39907,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
7270435,GHED_PVT-DCHE_SHA2011,COUNTRY,GRD,AMR,Americas,YEAR,2000,,,,,,,,,63.77,63.76615,,,,2024-12-10T14:55:59Z,2000,2000-01-01,2000-12-31
7276248,GHED_PVT-DCHE_SHA2011,COUNTRY,BOL,AMR,Americas,YEAR,2005,,,,,,,,,38.12,38.1171,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
7276446,GHED_PVT-DCHE_SHA2011,COUNTRY,COM,AFR,Africa,YEAR,2011,,,,,,,,,67.65,67.65488,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
7297147,GHED_PVT-DCHE_SHA2011,COUNTRY,SLE,AFR,Africa,YEAR,2011,,,,,,,,,60.72,60.72132,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
7297196,GHED_PVT-DCHE_SHA2011,COUNTRY,LTU,EUR,Europe,YEAR,2013,,,,,,,,,34.27,34.26508,,,,2024-12-10T14:55:59Z,2013,2013-01-01,2013-12-31
7302727,GHED_PVT-DCHE_SHA2011,COUNTRY,PHL,WPR,Western Pacific,YEAR,2005,,,,,,,,,62.69,62.68798,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
7303294,GHED_PVT-DCHE_SHA2011,COUNTRY,BEL,EUR,Europe,YEAR,2010,,,,,,,,,23.78,23.77948,,,,2024-12-10T14:55:59Z,2010,2010-01-01,2010-12-31
7310231,GHED_PVT-DCHE_SHA2011,COUNTRY,COK,WPR,Western Pacific,YEAR,2019,,,,,,,,,3.05,3.05374,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
7315833,GHED_PVT-DCHE_SHA2011,COUNTRY,PHL,WPR,Western Pacific,YEAR,2004,,,,,,,,,60.37,60.37035,,,,2024-12-10T14:55:59Z,2004,2004-01-01,2004-12-31
7316170,GHED_PVT-DCHE_SHA2011,COUNTRY,PLW,WPR,Western Pacific,YEAR,2017,,,,,,,,,39.11,39.10722,,,,2024-12-10T14:55:59Z,2017,2017-01-01,2017-12-31
7316719,GHED_PVT-DCHE_SHA2011,COUNTRY,HUN,EUR,Europe,YEAR,2011,,,,,,,,,33.78,33.78297,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
7322671,GHED_PVT-DCHE_SHA2011,COUNTRY,KEN,AFR,Africa,YEAR,2022,,,,,,,,,34.91,34.90715,,,,2024-12-10T14:55:59Z,2022,2022-01-01,2022-12-31
7323228,GHED_PVT-DCHE_SHA2011,COUNTRY,ATG,AMR,Americas,YEAR,2003,,,,,,,,,40.09,40.09137,,,,2024-12-10T14:55:59Z,2003,2003-01-01,2003-12-31
7349933,GHED_PVT-DCHE_SHA2011,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2022,,,,,,,,,48.68,48.68311,,,,2024-12-10T14:55:59Z,2022,2022-01-01,2022-12-31
7369200,GHED_PVT-DCHE_SHA2011,COUNTRY,COD,AFR,Africa,YEAR,2007,,,,,,,,,70.8,70.7958,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
