Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
8386099,GHED_EXT_pc_US_SHA2011,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2017,,,,,,,,,7.29,7.28591,,,,2024-12-10T14:55:59Z,2017,2017-01-01,2017-12-31
8386856,GHED_EXT_pc_US_SHA2011,COUNTRY,CHL,AMR,Americas,YEAR,2013,,,,,,,,,0.03,0.03156,,,,2024-12-10T14:55:59Z,2013,2013-01-01,2013-12-31
8389107,GHED_EXT_pc_US_SHA2011,COUNTRY,TCD,AFR,Africa,YEAR,2001,,,,,,,,,0.42,0.42012,,,,2024-12-10T14:55:59Z,2001,2001-01-01,2001-12-31
8390611,GHED_EXT_pc_US_SHA2011,COUNTRY,DOM,AMR,Americas,YEAR,2019,,,,,,,,,4.06,4.05514,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
8390989,GHED_EXT_pc_US_SHA2011,REGION,EUR,,,YEAR,2005,,,,,,,,,2.62,2.61556,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
8392973,GHED_EXT_pc_US_SHA2011,COUNTRY,CHL,AMR,Americas,YEAR,2019,,,,,,,,,0,0,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
8402178,GHED_EXT_pc_US_SHA2011,COUNTRY,MDA,EUR,Europe,YEAR,2016,,,,,,,,,6.32,6.32488,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
8404560,GHED_EXT_pc_US_SHA2011,COUNTRY,SWE,EUR,Europe,YEAR,2006,,,,,,,,,,,,,,2024-12-10T14:55:59Z,2006,2006-01-01,2006-12-31
8405071,GHED_EXT_pc_US_SHA2011,COUNTRY,FSM,WPR,Western Pacific,YEAR,2010,,,,,,,,,505.49,505.48681,,,,2024-12-10T14:55:59Z,2010,2010-01-01,2010-12-31
8407825,GHED_EXT_pc_US_SHA2011,COUNTRY,HRV,EUR,Europe,YEAR,2012,,,,,,,,,,,,,,2024-12-10T14:55:59Z,2012,2012-01-01,2012-12-31
8410381,GHED_EXT_pc_US_SHA2011,COUNTRY,NZL,WPR,Western Pacific,YEAR,2007,,,,,,,,,,,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
8411336,GHED_EXT_pc_US_SHA2011,COUNTRY,QAT,EMR,Eastern Mediterranean,YEAR,2021,,,,,,,,,0,0,,,,2024-12-10T14:55:59Z,2021,2021-01-01,2021-12-31
8412623,GHED_EXT_pc_US_SHA2011,COUNTRY,MHL,WPR,Western Pacific,YEAR,2015,,,,,,,,,318.58,318.5797,,,,2024-12-10T14:55:59Z,2015,2015-01-01,2015-12-31
8413861,GHED_EXT_pc_US_SHA2011,COUNTRY,TZA,AFR,Africa,YEAR,2014,,,,,,,,,17.36,17.36438,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
