Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
2176711,GHED_GGHE-DGDP_SHA2011,COUNTRY,ATG,AMR,Americas,YEAR,2016,,,,,,,,,2.86,2.86058,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
2180483,GHED_GGHE-DGDP_SHA2011,COUNTRY,USA,AMR,Americas,YEAR,2013,,,,,,,,,7.92,7.91647,,,,2024-12-10T14:55:59Z,2013,2013-01-01,2013-12-31
2180640,GHED_GGHE-DGDP_SHA2011,COUNTRY,URY,AMR,Americas,YEAR,2005,,,,,,,,,3.49,3.48938,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
2187947,GHED_GGHE-DGDP_SHA2011,COUNTRY,PNG,WPR,Western Pacific,YEAR,2008,,,,,,,,,1.51,1.51408,,,,2024-12-10T14:55:59Z,2008,2008-01-01,2008-12-31
2188955,GHED_GGHE-DGDP_SHA2011,COUNTRY,BRA,AMR,Americas,YEAR,2003,,,,,,,,,3.51,3.50954,,,,2024-12-10T14:55:59Z,2003,2003-01-01,2003-12-31
2189427,GHED_GGHE-DGDP_SHA2011,COUNTRY,TUV,WPR,Western Pacific,YEAR,2002,,,,,,,,,10.99,10.99278,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
2190444,GHED_GGHE-DGDP_SHA2011,COUNTRY,MDA,EUR,Europe,YEAR,2012,,,,,,,,,4.44,4.43541,,,,2024-12-10T14:55:59Z,2012,2012-01-01,2012-12-31
2191119,GHED_GGHE-DGDP_SHA2011,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2022,,,,,,,,,3.62,3.61828,,,,2024-12-10T14:55:59Z,2022,2022-01-01,2022-12-31
2195550,GHED_GGHE-DGDP_SHA2011,WORLDBANKINCOMEGROUP,WB_LMI,,,YEAR,2000,,,,,,,,,1.89,1.8883,,,,2024-12-10T14:55:59Z,2000,2000-01-01,2000-12-31
2197223,GHED_GGHE-DGDP_SHA2011,COUNTRY,TJK,EUR,Europe,YEAR,2021,,,,,,,,,1.94,1.94077,,,,2024-12-10T14:55:59Z,2021,2021-01-01,2021-12-31
2199960,GHED_GGHE-DGDP_SHA2011,COUNTRY,KHM,WPR,Western Pacific,YEAR,2019,,,,,,,,,1.23,1.22949,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
2200487,GHED_GGHE-DGDP_SHA2011,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2001,,,,,,,,,3.24,3.23657,,,,2024-12-10T14:55:59Z,2001,2001-01-01,2001-12-31
2203394,GHED_GGHE-DGDP_SHA2011,COUNTRY,ZAF,AFR,Africa,YEAR,2000,,,,,,,,,2.68,2.6848,,,,2024-12-10T14:55:59Z,2000,2000-01-01,2000-12-31
2207716,GHED_GGHE-DGDP_SHA2011,COUNTRY,FSM,WPR,Western Pacific,YEAR,2009,,,,,,,,,1,1.00475,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
2208589,GHED_GGHE-DGDP_SHA2011,COUNTRY,GBR,EUR,Europe,YEAR,2002,,,,,,,,,6.05,6.04545,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
2210296,GHED_GGHE-DGDP_SHA2011,COUNTRY,COL,AMR,Americas,YEAR,2007,,,,,,,,,4.59,4.58606,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
2214410,GHED_GGHE-DGDP_SHA2011,COUNTRY,SLV,AMR,Americas,YEAR,2016,,,,,,,,,4.85,4.84736,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
2215007,GHED_GGHE-DGDP_SHA2011,COUNTRY,EGY,EMR,Eastern Mediterranean,YEAR,2019,,,,,,,,,1.3,1.29723,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
2215763,GHED_GGHE-DGDP_SHA2011,COUNTRY,DEU,EUR,Europe,YEAR,2018,,,,,,,,,8.87,8.8732,,,,2024-12-10T14:55:59Z,2018,2018-01-01,2018-12-31
2216586,GHED_GGHE-DGDP_SHA2011,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2017,,,,,,,,,1.35,1.34984,,,,2024-12-10T14:55:59Z,2017,2017-01-01,2017-12-31
2217756,GHED_GGHE-DGDP_SHA2011,WORLDBANKINCOMEGROUP,WB_HI,,,YEAR,2007,,,,,,,,,4.74,4.74228,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
