Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
5932052,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,TTO,AMR,Americas,YEAR,2002,,,,,,,,,135.02,135.02103,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
5933454,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,VCT,AMR,Americas,YEAR,2021,,,,,,,,,307.96,307.96009,,,,2024-12-10T14:55:59Z,2021,2021-01-01,2021-12-31
5934076,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,LBR,AFR,Africa,YEAR,2018,,,,,,,,,11.14,11.13752,,,,2024-12-10T14:55:59Z,2018,2018-01-01,2018-12-31
5934190,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,TGO,AFR,Africa,YEAR,2001,,,,,,,,,1.23,1.23157,,,,2024-12-10T14:55:59Z,2001,2001-01-01,2001-12-31
5937429,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,ARG,AMR,Americas,YEAR,2015,,,,,,,,,1012.27,1012.27294,,,,2024-12-10T14:55:59Z,2015,2015-01-01,2015-12-31
5942020,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,ZMB,AFR,Africa,YEAR,2004,,,,,,,,,7.22,7.21766,,,,2024-12-10T14:55:59Z,2004,2004-01-01,2004-12-31
5943529,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,MCO,EUR,Europe,YEAR,2012,,,,,,,,,6397.47,6397.47423,,,,2024-12-10T14:55:59Z,2012,2012-01-01,2012-12-31
5949554,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2008,,,,,,,,,1.19,1.19225,,,,2024-12-10T14:55:59Z,2008,2008-01-01,2008-12-31
5949646,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,BFA,AFR,Africa,YEAR,2014,,,,,,,,,12.44,12.44317,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
5954102,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,UKR,EUR,Europe,YEAR,2000,,,,,,,,,16.38,16.38409,,,,2024-12-10T14:55:59Z,2000,2000-01-01,2000-12-31
5954153,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,DOM,AMR,Americas,YEAR,2013,,,,,,,,,170.83,170.83047,,,,2024-12-10T14:55:59Z,2013,2013-01-01,2013-12-31
5954432,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,GAB,AFR,Africa,YEAR,2013,,,,,,,,,167.68,167.67654,,,,2024-12-10T14:55:59Z,2013,2013-01-01,2013-12-31
